battle_id,name,pokemon_id,type,primary_type,pokemon_class,attack,defense,speed,hp,effectiveness,opponent_id,opponent_name,opponent_primary_type,attack_first,is_winner
4463,Incineroar,727,Fire,Fire,Normal,115,90,60,95,0.5,797,Celesteela,Steel,False,False
4464,Incineroar,727,Fire,Fire,Normal,115,90,60,95,0.5,879,Copperajah,Steel,True,True
4464,Copperajah,879,Steel,Steel,Normal,130,69,30,122,2.0,727,Incineroar,Fire,False,False
4465,Klinklang,601,Steel,Steel,Normal,100,115,90,60,2.0,727,Incineroar,Fire,True,True
4465,Incineroar,727,Fire,Fire,Normal,115,90,60,95,0.5,601,Klinklang,Steel,False,False
4466,Incineroar,727,Fire,Fire,Normal,115,90,60,95,2.0,565,Carracosta,Water,True,True
4466,Carracosta,565,Water,Water,Normal,108,133,32,74,0.25,727,Incineroar,Fire,False,False
4467,Gyarados,130,Water,Water,Normal,125,79,81,95,0.5,727,Incineroar,Fire,True,True
4467,Incineroar,727,Fire,Fire,Normal,115,90,60,95,2.0,130,Gyarados,Water,False,False
4468,Palkia,484,Water,Water,Legendary,120,100,100,90,0.25,727,Incineroar,Fire,True,True
4468,Incineroar,727,Fire,Fire,Normal,115,90,60,95,2.0,484,Palkia,Water,False,False
4469,Kingler,99,Water,Water,Normal,130,115,75,55,0.5,727,Incineroar,Fire,True,True
4469,Incineroar,727,Fire,Fire,Normal,115,90,60,95,2.0,99,Kingler,Water,False,False
4470,Swampert,260,Water,Water,Normal,110,90,60,100,0.5,727,Incineroar,Fire,False,True
4470,Incineroar,727,Fire,Fire,Normal,115,90,60,95,2.0,260,Swampert,Water,False,False
4471,Barraskewda,847,Water,Water,Normal,123,60,136,61,0.5,727,Incineroar,Fire,True,True
4471,Incineroar,727,Fire,Fire,Normal,115,90,60,95,2.0,847,Barraskewda,Water,False,False
4472,Incineroar,727,Fire,Fire,Normal,115,90,60,95,2.0,98,Krabby,Water,True,True
4472,Krabby,98,Water,Water,Normal,105,90,50,30,0.5,727,Incineroar,Fire,False,False
4473,Blaziken,257,Fire,Fire,Normal,120,70,80,80,0.5,136,Flareon,Fire,True,True
4473,Flareon,136,Fire,Fire,Normal,130,60,65,65,0.5,257,Blaziken,Fire,False,False
4474,Darmanitan Standard,555,Fire,Fire,Normal,140,55,95,105,0.5,136,Flareon,Fire,True,True
4474,Flareon,136,Fire,Fire,Normal,130,60,65,65,0.5,555,Darmanitan Standard,Fire,False,False
4475,Entei,244,Fire,Fire,Legendary,115,85,100,115,0.5,136,Flareon,Fire,True,True
4475,Flareon,136,Fire,Fire,Normal,130,60,65,65,0.5,244,Entei,Fire,False,False
4476,Ho Oh,250,Fire,Fire,Legendary,130,90,90,106,0.5,136,Flareon,Fire,True,True
4476,Flareon,136,Fire,Fire,Normal,130,60,65,65,0.5,250,Ho Oh,Fire,False,False
4477,Flareon,136,Fire,Fire,Normal,130,60,65,65,0.5,851,Centiskorch,Fire,False,True
4477,Centiskorch,851,Fire,Fire,Normal,115,65,65,100,1.0,136,Flareon,Fire,False,False
4478,Tornadus Incarnate,641,Flying,Flying,Legendary,115,70,111,79,1.0,136,Flareon,Fire,True,True
4478,Flareon,136,Fire,Fire,Normal,130,60,65,65,1.0,641,Tornadus Incarnate,Flying,False,False
4479,Corviknight,823,Flying,Flying,Normal,87,105,67,98,2.0,136,Flareon,Fire,True,True
4479,Flareon,136,Fire,Fire,Normal,130,60,65,65,1.0,823,Corviknight,Flying,False,False
4480,Flareon,136,Fire,Fire,Normal,130,60,65,65,1.0,821,Rookidee,Flying,True,True
4480,Rookidee,821,Flying,Flying,Normal,47,35,57,38,1.0,136,Flareon,Fire,False,False
4481,Cramorant,845,Flying,Flying,Normal,85,55,85,70,0.5,136,Flareon,Fire,True,True
4481,Flareon,136,Fire,Fire,Normal,130,60,65,65,1.0,845,Cramorant,Flying,False,False
4482,Corvisquire,822,Flying,Flying,Normal,67,55,77,68,1.0,136,Flareon,Fire,True,True
4482,Flareon,136,Fire,Fire,Normal,130,60,65,65,1.0,822,Corvisquire,Flying,False,False
4483,Noivern,715,Flying,Flying,Normal,70,80,123,85,0.5,136,Flareon,Fire,True,True
4483,Flareon,136,Fire,Fire,Normal,130,60,65,65,1.0,715,Noivern,Flying,False,False
4484,Flareon,136,Fire,Fire,Normal,130,60,65,65,1.0,714,Noibat,Flying,True,True
4484,Noibat,714,Flying,Flying,Normal,30,35,55,40,0.5,136,Flareon,Fire,False,False
4485,Mimikyu Disguised,778,Ghost,Ghost,Normal,90,80,96,55,1.0,136,Flareon,Fire,True,True
4485,Flareon,136,Fire,Fire,Normal,130,60,65,65,1.0,778,Mimikyu Disguised,Ghost,False,False
4486,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,136,Flareon,Fire,False,True
4486,Flareon,136,Fire,Fire,Normal,130,60,65,65,1.0,354,Banette,Ghost,False,False
4487,Flareon,136,Fire,Fire,Normal,130,60,65,65,1.0,864,Cursola,Ghost,True,True
4487,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,136,Flareon,Fire,False,False
4488,Flareon,136,Fire,Fire,Normal,130,60,65,65,1.0,781,Dhelmise,Ghost,True,True
4488,Dhelmise,781,Ghost,Ghost,Normal,131,100,40,70,2.0,136,Flareon,Fire,False,False
4489,Gourgeist Average,711,Ghost,Ghost,Normal,90,122,84,65,2.0,136,Flareon,Fire,True,True
4489,Flareon,136,Fire,Fire,Normal,130,60,65,65,1.0,711,Gourgeist Average,Ghost,False,False
4490,Flareon,136,Fire,Fire,Normal,130,60,65,65,1.0,709,Trevenant,Ghost,True,True
4490,Trevenant,709,Ghost,Ghost,Normal,110,76,56,85,2.0,136,Flareon,Fire,False,False
4491,Drifblim,426,Ghost,Ghost,Normal,80,44,80,150,1.0,136,Flareon,Fire,True,True
4491,Flareon,136,Fire,Fire,Normal,130,60,65,65,1.0,426,Drifblim,Ghost,False,False
4492,Flareon,136,Fire,Fire,Normal,130,60,65,65,0.5,389,Torterra,Grass,True,True
4492,Torterra,389,Grass,Grass,Normal,109,105,56,95,2.0,136,Flareon,Fire,False,False
4493,Breloom,286,Grass,Grass,Normal,130,80,70,60,2.0,136,Flareon,Fire,True,True
4493,Flareon,136,Fire,Fire,Normal,130,60,65,65,0.5,286,Breloom,Grass,False,False
4494,Flareon,136,Fire,Fire,Normal,130,60,65,65,0.5,332,Cacturne,Grass,True,True
4494,Cacturne,332,Grass,Grass,Normal,115,60,55,70,2.0,136,Flareon,Fire,False,False
4495,Kartana,798,Grass,Grass,Normal,181,131,109,59,4.0,136,Flareon,Fire,True,True
4495,Flareon,136,Fire,Fire,Normal,130,60,65,65,0.5,798,Kartana,Grass,False,False
4496,Flapple,841,Grass,Grass,Normal,110,80,70,70,1.0,136,Flareon,Fire,True,True
4496,Flareon,136,Fire,Fire,Normal,130,60,65,65,0.5,841,Flapple,Grass,False,False
4497,Tapu Bulu,787,Grass,Grass,Legendary,130,115,75,70,2.0,136,Flareon,Fire,True,True
4497,Flareon,136,Fire,Fire,Normal,130,60,65,65,0.5,787,Tapu Bulu,Grass,False,False
4498,Flareon,136,Fire,Fire,Normal,130,60,65,65,0.5,652,Chesnaught,Grass,True,True
4498,Chesnaught,652,Grass,Grass,Normal,107,122,64,88,2.0,136,Flareon,Fire,False,False
4499,Krookodile,553,Ground,Ground,Normal,117,80,92,95,1.0,136,Flareon,Fire,True,True
4499,Flareon,136,Fire,Fire,Normal,130,60,65,65,2.0,553,Krookodile,Ground,False,False
4500,Flareon,136,Fire,Fire,Normal,130,60,65,65,2.0,464,Rhyperior,Ground,True,True
4500,Rhyperior,464,Ground,Ground,Normal,140,130,40,115,0.5,136,Flareon,Fire,False,False
4501,Flareon,136,Fire,Fire,Normal,130,60,65,65,2.0,750,Mudsdale,Ground,True,True
4501,Mudsdale,750,Ground,Ground,Normal,125,100,35,100,1.0,136,Flareon,Fire,False,False
4502,Groudon,383,Ground,Ground,Legendary,150,140,90,100,1.0,136,Flareon,Fire,True,True
4502,Flareon,136,Fire,Fire,Normal,130,60,65,65,2.0,383,Groudon,Ground,False,False
4503,Flareon,136,Fire,Fire,Normal,130,60,65,65,2.0,232,Donphan,Ground,True,True
4503,Donphan,232,Ground,Ground,Normal,120,120,50,90,1.0,136,Flareon,Fire,False,False
4504,Excadrill,530,Ground,Ground,Normal,135,60,88,110,2.0,136,Flareon,Fire,True,True
4504,Flareon,136,Fire,Fire,Normal,130,60,65,65,2.0,530,Excadrill,Ground,False,False
4505,Flareon,136,Fire,Fire,Normal,130,60,65,65,2.0,450,Hippowdon,Ground,True,True
4505,Hippowdon,450,Ground,Ground,Normal,112,118,47,108,1.0,136,Flareon,Fire,False,False
4506,Glalie,362,Ice,Ice,Normal,80,80,80,80,2.0,136,Flareon,Fire,True,True
4506,Flareon,136,Fire,Fire,Normal,130,60,65,65,0.5,362,Glalie,Ice,False,False
4507,Mamoswine,473,Ice,Ice,Normal,130,80,80,110,2.0,136,Flareon,Fire,True,True
4507,Flareon,136,Fire,Fire,Normal,130,60,65,65,0.5,473,Mamoswine,Ice,False,False
4508,Vanilluxe,584,Ice,Ice,Normal,95,85,79,71,2.0,136,Flareon,Fire,True,True
4508,Flareon,136,Fire,Fire,Normal,130,60,65,65,0.5,584,Vanilluxe,Ice,False,False
4509,Flareon,136,Fire,Fire,Normal,130,60,65,65,0.5,896,Glastrier,Ice,True,True
4509,Glastrier,896,Ice,Ice,Legendary,145,130,30,100,2.0,136,Flareon,Fire,False,False
4510,Mr Rime,866,Ice,Ice,Normal,85,75,70,80,2.0,136,Flareon,Fire,True,True
4510,Flareon,136,Fire,Fire,Normal,130,60,65,65,0.5,866,Mr Rime,Ice,False,False
4511,Flareon,136,Fire,Fire,Normal,130,60,65,65,0.5,614,Beartic,Ice,True,True
4511,Beartic,614,Ice,Ice,Normal,130,80,50,95,2.0,136,Flareon,Fire,False,False
4512,Walrein,365,Ice,Ice,Normal,80,90,65,110,1.0,136,Flareon,Fire,False,True
4512,Flareon,136,Fire,Fire,Normal,130,60,65,65,0.5,365,Walrein,Ice,False,False
4513,Zangoose,335,Normal,Normal,Normal,115,60,90,73,1.0,136,Flareon,Fire,True,True
4513,Flareon,136,Fire,Fire,Normal,130,60,65,65,1.0,335,Zangoose,Normal,False,False
4514,Regigigas,486,Normal,Normal,Legendary,160,110,100,110,1.0,136,Flareon,Fire,True,True
4514,Flareon,136,Fire,Fire,Normal,130,60,65,65,1.0,486,Regigigas,Normal,False,False
4515,Staraptor,398,Normal,Normal,Normal,120,70,100,85,1.0,136,Flareon,Fire,True,True
4515,Flareon,136,Fire,Fire,Normal,130,60,65,65,1.0,398,Staraptor,Normal,False,False
4516,Slaking,289,Normal,Normal,Normal,160,100,100,150,1.0,136,Flareon,Fire,True,True
4516,Flareon,136,Fire,Fire,Normal,130,60,65,65,1.0,289,Slaking,Normal,False,False
4517,Flareon,136,Fire,Fire,Normal,130,60,65,65,1.0,733,Toucannon,Normal,True,True
4517,Toucannon,733,Normal,Normal,Normal,120,75,60,80,1.0,136,Flareon,Fire,False,False
4518,Flareon,136,Fire,Fire,Normal,130,60,65,65,1.0,217,Ursaring,Normal,True,True
4518,Ursaring,217,Normal,Normal,Normal,130,75,55,90,1.0,136,Flareon,Fire,False,False
4519,Unfezant,521,Normal,Normal,Normal,115,80,93,80,1.0,136,Flareon,Fire,True,True
4519,Flareon,136,Fire,Fire,Normal,130,60,65,65,1.0,521,Unfezant,Normal,False,False
4520,Flareon,136,Fire,Fire,Normal,130,60,65,65,1.0,110,Weezing,Poison,True,True
4520,Weezing,110,Poison,Poison,Normal,90,120,60,65,1.0,136,Flareon,Fire,False,False
4521,Flareon,136,Fire,Fire,Normal,130,60,65,65,1.0,89,Muk,Poison,True,True
4521,Muk,89,Poison,Poison,Normal,105,75,50,105,1.0,136,Flareon,Fire,False,False
4522,Garbodor,569,Poison,Poison,Normal,95,82,75,80,1.0,136,Flareon,Fire,True,True
4522,Flareon,136,Fire,Fire,Normal,130,60,65,65,1.0,569,Garbodor,Poison,False,False
4523,Toxicroak,454,Poison,Poison,Normal,106,65,85,83,1.0,136,Flareon,Fire,True,True
4523,Flareon,136,Fire,Fire,Normal,130,60,65,65,1.0,454,Toxicroak,Poison,False,False
4524,Nidoqueen,31,Poison,Poison,Normal,92,87,76,90,1.0,136,Flareon,Fire,True,True
4524,Flareon,136,Fire,Fire,Normal,130,60,65,65,1.0,31,Nidoqueen,Poison,False,False
4525,Nidoking,34,Poison,Poison,Normal,102,77,85,81,1.0,136,Flareon,Fire,True,True
4525,Flareon,136,Fire,Fire,Normal,130,60,65,65,1.0,34,Nidoking,Poison,False,False
4526,Crobat,169,Poison,Poison,Normal,90,80,130,85,1.0,136,Flareon,Fire,True,True
4526,Flareon,136,Fire,Fire,Normal,130,60,65,65,1.0,169,Crobat,Poison,False,False
4527,Mesprit,481,Psychic,Psychic,Legendary,105,105,80,80,1.0,136,Flareon,Fire,True,True
4527,Flareon,136,Fire,Fire,Normal,130,60,65,65,1.0,481,Mesprit,Psychic,False,False
4528,Solgaleo,791,Psychic,Psychic,Legendary,137,107,97,137,2.0,136,Flareon,Fire,True,True
4528,Flareon,136,Fire,Fire,Normal,130,60,65,65,1.0,791,Solgaleo,Psychic,False,False
4529,Mewtwo,150,Psychic,Psychic,Legendary,110,90,130,106,1.0,136,Flareon,Fire,True,True
4529,Flareon,136,Fire,Fire,Normal,130,60,65,65,1.0,150,Mewtwo,Psychic,False,False
4530,Deoxys Normal,386,Psychic,Psychic,Mythical,150,50,150,50,1.0,136,Flareon,Fire,True,True
4530,Flareon,136,Fire,Fire,Normal,130,60,65,65,1.0,386,Deoxys Normal,Psychic,False,False
4531,Necrozma,800,Psychic,Psychic,Legendary,107,101,79,97,1.0,136,Flareon,Fire,True,True
4531,Flareon,136,Fire,Fire,Normal,130,60,65,65,1.0,800,Necrozma,Psychic,False,False
4532,Gallade,475,Psychic,Psychic,Normal,125,65,80,68,1.0,136,Flareon,Fire,True,True
4532,Flareon,136,Fire,Fire,Normal,130,60,65,65,1.0,475,Gallade,Psychic,False,False
4533,Mew,151,Psychic,Psychic,Mythical,100,100,100,100,1.0,136,Flareon,Fire,True,True
4533,Flareon,136,Fire,Fire,Normal,130,60,65,65,1.0,151,Mew,Psychic,False,False
4534,Stonjourner,874,Rock,Rock,Normal,125,135,70,100,0.5,136,Flareon,Fire,True,True
4534,Flareon,136,Fire,Fire,Normal,130,60,65,65,2.0,874,Stonjourner,Rock,False,False
4535,Archeops,567,Rock,Rock,Normal,140,65,110,75,0.5,136,Flareon,Fire,True,True
4535,Flareon,136,Fire,Fire,Normal,130,60,65,65,2.0,567,Archeops,Rock,False,False
4536,Terrakion,639,Rock,Rock,Legendary,129,90,108,91,0.5,136,Flareon,Fire,True,True
4536,Flareon,136,Fire,Fire,Normal,130,60,65,65,2.0,639,Terrakion,Rock,False,False
4537,Flareon,136,Fire,Fire,Normal,130,60,65,65,2.0,409,Rampardos,Rock,True,True
4537,Rampardos,409,Rock,Rock,Normal,165,60,58,97,0.5,136,Flareon,Fire,False,False
4538,Flareon,136,Fire,Fire,Normal,130,60,65,65,2.0,408,Cranidos,Rock,True,True
4538,Cranidos,408,Rock,Rock,Normal,125,40,58,67,0.5,136,Flareon,Fire,False,False
4539,Flareon,136,Fire,Fire,Normal,130,60,65,65,2.0,526,Gigalith,Rock,True,True
4539,Gigalith,526,Rock,Rock,Normal,135,130,25,85,0.5,136,Flareon,Fire,False,False
4540,Tyrantrum,697,Rock,Rock,Normal,121,119,71,82,0.25,136,Flareon,Fire,True,True
4540,Flareon,136,Fire,Fire,Normal,130,60,65,65,2.0,697,Tyrantrum,Rock,False,False
4541,Jirachi,385,Steel,Steel,Mythical,100,100,100,100,2.0,136,Flareon,Fire,True,True
4541,Flareon,136,Fire,Fire,Normal,130,60,65,65,0.5,385,Jirachi,Steel,False,False
4542,Metagross,376,Steel,Steel,Normal,135,130,70,80,2.0,136,Flareon,Fire,True,True
4542,Flareon,136,Fire,Fire,Normal,130,60,65,65,0.5,376,Metagross,Steel,False,False
4543,Flareon,136,Fire,Fire,Normal,130,60,65,65,0.5,680,Doublade,Steel,True,True
4543,Doublade,680,Steel,Steel,Normal,110,150,35,59,2.0,136,Flareon,Fire,False,False
4544,Flareon,136,Fire,Fire,Normal,130,60,65,65,0.5,809,Melmetal,Steel,True,True
4544,Melmetal,809,Steel,Steel,Mythical,143,143,34,135,2.0,136,Flareon,Fire,False,False
4545,Flareon,136,Fire,Fire,Normal,130,60,65,65,0.5,797,Celesteela,Steel,True,True
4545,Celesteela,797,Steel,Steel,Normal,101,103,61,97,2.0,136,Flareon,Fire,False,False
4546,Flareon,136,Fire,Fire,Normal,130,60,65,65,0.5,879,Copperajah,Steel,True,True
4546,Copperajah,879,Steel,Steel,Normal,130,69,30,122,2.0,136,Flareon,Fire,False,False
4547,Klinklang,601,Steel,Steel,Normal,100,115,90,60,2.0,136,Flareon,Fire,True,True
4547,Flareon,136,Fire,Fire,Normal,130,60,65,65,0.5,601,Klinklang,Steel,False,False
4548,Flareon,136,Fire,Fire,Normal,130,60,65,65,2.0,565,Carracosta,Water,True,True
4548,Carracosta,565,Water,Water,Normal,108,133,32,74,0.25,136,Flareon,Fire,False,False
4549,Gyarados,130,Water,Water,Normal,125,79,81,95,0.5,136,Flareon,Fire,True,True
4549,Flareon,136,Fire,Fire,Normal,130,60,65,65,2.0,130,Gyarados,Water,False,False
4550,Palkia,484,Water,Water,Legendary,120,100,100,90,0.25,136,Flareon,Fire,True,True
4550,Flareon,136,Fire,Fire,Normal,130,60,65,65,2.0,484,Palkia,Water,False,False
4551,Kingler,99,Water,Water,Normal,130,115,75,55,0.5,136,Flareon,Fire,True,True
4551,Flareon,136,Fire,Fire,Normal,130,60,65,65,2.0,99,Kingler,Water,False,False
4552,Flareon,136,Fire,Fire,Normal,130,60,65,65,2.0,260,Swampert,Water,True,True
4552,Swampert,260,Water,Water,Normal,110,90,60,100,0.5,136,Flareon,Fire,False,False
4553,Barraskewda,847,Water,Water,Normal,123,60,136,61,0.5,136,Flareon,Fire,True,True
4553,Flareon,136,Fire,Fire,Normal,130,60,65,65,2.0,847,Barraskewda,Water,False,False
4554,Flareon,136,Fire,Fire,Normal,130,60,65,65,2.0,98,Krabby,Water,True,True
4554,Krabby,98,Water,Water,Normal,105,90,50,30,0.5,136,Flareon,Fire,False,False
4555,Darmanitan Standard,555,Fire,Fire,Normal,140,55,95,105,0.5,257,Blaziken,Fire,True,True
4555,Blaziken,257,Fire,Fire,Normal,120,70,80,80,0.5,555,Darmanitan Standard,Fire,False,False
4556,Entei,244,Fire,Fire,Legendary,115,85,100,115,0.5,257,Blaziken,Fire,True,True
4556,Blaziken,257,Fire,Fire,Normal,120,70,80,80,0.5,244,Entei,Fire,False,False
4557,Ho Oh,250,Fire,Fire,Legendary,130,90,90,106,0.5,257,Blaziken,Fire,True,True
4557,Blaziken,257,Fire,Fire,Normal,120,70,80,80,0.5,250,Ho Oh,Fire,False,False
4558,Blaziken,257,Fire,Fire,Normal,120,70,80,80,0.5,851,Centiskorch,Fire,True,True
4558,Centiskorch,851,Fire,Fire,Normal,115,65,65,100,1.0,257,Blaziken,Fire,False,False
4559,Tornadus Incarnate,641,Flying,Flying,Legendary,115,70,111,79,1.0,257,Blaziken,Fire,True,True
4559,Blaziken,257,Fire,Fire,Normal,120,70,80,80,2.0,641,Tornadus Incarnate,Flying,False,False
4560,Blaziken,257,Fire,Fire,Normal,120,70,80,80,2.0,823,Corviknight,Flying,True,True
4560,Corviknight,823,Flying,Flying,Normal,87,105,67,98,2.0,257,Blaziken,Fire,False,False
4561,Blaziken,257,Fire,Fire,Normal,120,70,80,80,2.0,821,Rookidee,Flying,True,True
4561,Rookidee,821,Flying,Flying,Normal,47,35,57,38,1.0,257,Blaziken,Fire,False,False
4562,Cramorant,845,Flying,Flying,Normal,85,55,85,70,0.5,257,Blaziken,Fire,True,True
4562,Blaziken,257,Fire,Fire,Normal,120,70,80,80,2.0,845,Cramorant,Flying,False,False
4563,Blaziken,257,Fire,Fire,Normal,120,70,80,80,2.0,822,Corvisquire,Flying,True,True
4563,Corvisquire,822,Flying,Flying,Normal,67,55,77,68,1.0,257,Blaziken,Fire,False,False
4564,Noivern,715,Flying,Flying,Normal,70,80,123,85,0.5,257,Blaziken,Fire,True,True
4564,Blaziken,257,Fire,Fire,Normal,120,70,80,80,2.0,715,Noivern,Flying,False,False
4565,Blaziken,257,Fire,Fire,Normal,120,70,80,80,2.0,714,Noibat,Flying,True,True
4565,Noibat,714,Flying,Flying,Normal,30,35,55,40,0.5,257,Blaziken,Fire,False,False
4566,Mimikyu Disguised,778,Ghost,Ghost,Normal,90,80,96,55,1.0,257,Blaziken,Fire,True,True
4566,Blaziken,257,Fire,Fire,Normal,120,70,80,80,1.0,778,Mimikyu Disguised,Ghost,False,False
4567,Blaziken,257,Fire,Fire,Normal,120,70,80,80,1.0,354,Banette,Ghost,True,True
4567,Banette,354,Ghost,Ghost,Normal,115,65,65,64,1.0,257,Blaziken,Fire,False,False
4568,Blaziken,257,Fire,Fire,Normal,120,70,80,80,1.0,864,Cursola,Ghost,True,True
4568,Cursola,864,Ghost,Ghost,Normal,95,50,30,60,1.0,257,Blaziken,Fire,False,False
4569,Blaziken,257,Fire,Fire,Normal,120,70,80,80,1.0,781,Dhelmise,Ghost,True,True
4569,Dhelmise,781,Ghost,Ghost,Normal,131,100,40,70,2.0,257,Blaziken,Fire,False,False
4570,Gourgeist Average,711,Ghost,Ghost,Normal,90,122,84,65,2.0,257,Blaziken,Fire,True,True
4570,Blaziken,257,Fire,Fire,Normal,120,70,80,80,1.0,711,Gourgeist Average,Ghost,False,False
4571,Blaziken,257,Fire,Fire,Normal,120,70,80,80,1.0,709,Trevenant,Ghost,True,True
4571,Trevenant,709,Ghost,Ghost,Normal,110,76,56,85,2.0,257,Blaziken,Fire,False,False
4572,Drifblim,426,Ghost,Ghost,Normal,80,44,80,150,1.0,257,Blaziken,Fire,False,True
4572,Blaziken,257,Fire,Fire,Normal,120,70,80,80,1.0,426,Drifblim,Ghost,False,False
4573,Blaziken,257,Fire,Fire,Normal,120,70,80,80,0.5,389,Torterra,Grass,True,True
4573,Torterra,389,Grass,Grass,Normal,109,105,56,95,2.0,257,Blaziken,Fire,False,False
4574,Blaziken,257,Fire,Fire,Normal,120,70,80,80,0.5,286,Breloom,Grass,True,True
4574,Breloom,286,Grass,Grass,Normal,130,80,70,60,2.0,257,Blaziken,Fire,False,False
4575,Blaziken,257,Fire,Fire,Normal,120,70,80,80,0.5,332,Cacturne,Grass,True,True
4575,Cacturne,332,Grass,Grass,Normal,115,60,55,70,2.0,257,Blaziken,Fire,False,False
4576,Kartana,798,Grass,Grass,Normal,181,131,109,59,4.0,257,Blaziken,Fire,True,True
4576,Blaziken,257,Fire,Fire,Normal,120,70,80,80,0.5,798,Kartana,Grass,False,False
4577,Blaziken,257,Fire,Fire,Normal,120,70,80,80,0.5,841,Flapple,Grass,True,True
4577,Flapple,841,Grass,Grass,Normal,110,80,70,70,1.0,257,Blaziken,Fire,False,False
4578,Blaziken,257,Fire,Fire,Normal,120,70,80,80,0.5,787,Tapu Bulu,Grass,True,True
4578,Tapu Bulu,787,Grass,Grass,Legendary,130,115,75,70,2.0,257,Blaziken,Fire,False,False
4579,Blaziken,257,Fire,Fire,Normal,120,70,80,80,0.5,652,Chesnaught,Grass,True,True
4579,Chesnaught,652,Grass,Grass,Normal,107,122,64,88,2.0,257,Blaziken,Fire,False,False
4580,Krookodile,553,Ground,Ground,Normal,117,80,92,95,1.0,257,Blaziken,Fire,True,True
4580,Blaziken,257,Fire,Fire,Normal,120,70,80,80,2.0,553,Krookodile,Ground,False,False
4581,Blaziken,257,Fire,Fire,Normal,120,70,80,80,2.0,464,Rhyperior,Ground,True,True
4581,Rhyperior,464,Ground,Ground,Normal,140,130,40,115,0.5,257,Blaziken,Fire,False,False
4582,Blaziken,257,Fire,Fire,Normal,120,70,80,80,2.0,750,Mudsdale,Ground,True,True
4582,Mudsdale,750,Ground,Ground,Normal,125,100,35,100,1.0,257,Blaziken,Fire,False,False
4583,Groudon,383,Ground,Ground,Legendary,150,140,90,100,1.0,257,Blaziken,Fire,True,True
4583,Blaziken,257,Fire,Fire,Normal,120,70,80,80,2.0,383,Groudon,Ground,False,False
4584,Blaziken,257,Fire,Fire,Normal,120,70,80,80,2.0,232,Donphan,Ground,True,True
4584,Donphan,232,Ground,Ground,Normal,120,120,50,90,1.0,257,Blaziken,Fire,False,False
4585,Excadrill,530,Ground,Ground,Normal,135,60,88,110,2.0,257,Blaziken,Fire,True,True
4585,Blaziken,257,Fire,Fire,Normal,120,70,80,80,2.0,530,Excadrill,Ground,False,False
4586,Blaziken,257,Fire,Fire,Normal,120,70,80,80,2.0,450,Hippowdon,Ground,True,True
4586,Hippowdon,450,Ground,Ground,Normal,112,118,47,108,1.0,257,Blaziken,Fire,False,False
4587,Glalie,362,Ice,Ice,Normal,80,80,80,80,2.0,257,Blaziken,Fire,False,True
4587,Blaziken,257,Fire,Fire,Normal,120,70,80,80,0.5,362,Glalie,Ice,False,False
4588,Blaziken,257,Fire,Fire,Normal,120,70,80,80,0.5,473,Mamoswine,Ice,False,True
4588,Mamoswine,473,Ice,Ice,Normal,130,80,80,110,2.0,257,Blaziken,Fire,False,False
4589,Blaziken,257,Fire,Fire,Normal,120,70,80,80,0.5,584,Vanilluxe,Ice,True,True
4589,Vanilluxe,584,Ice,Ice,Normal,95,85,79,71,2.0,257,Blaziken,Fire,False,False
4590,Blaziken,257,Fire,Fire,Normal,120,70,80,80,0.5,896,Glastrier,Ice,True,True
4590,Glastrier,896,Ice,Ice,Legendary,145,130,30,100,2.0,257,Blaziken,Fire,False,False
4591,Blaziken,257,Fire,Fire,Normal,120,70,80,80,0.5,866,Mr Rime,Ice,True,True
4591,Mr Rime,866,Ice,Ice,Normal,85,75,70,80,2.0,257,Blaziken,Fire,False,False
4592,Blaziken,257,Fire,Fire,Normal,120,70,80,80,0.5,614,Beartic,Ice,True,True
4592,Beartic,614,Ice,Ice,Normal,130,80,50,95,2.0,257,Blaziken,Fire,False,False
4593,Blaziken,257,Fire,Fire,Normal,120,70,80,80,0.5,365,Walrein,Ice,True,True
4593,Walrein,365,Ice,Ice,Normal,80,90,65,110,1.0,257,Blaziken,Fire,False,False
4594,Zangoose,335,Normal,Normal,Normal,115,60,90,73,1.0,257,Blaziken,Fire,True,True
4594,Blaziken,257,Fire,Fire,Normal,120,70,80,80,1.0,335,Zangoose,Normal,False,False
4595,Regigigas,486,Normal,Normal,Legendary,160,110,100,110,1.0,257,Blaziken,Fire,True,True
4595,Blaziken,257,Fire,Fire,Normal,120,70,80,80,1.0,486,Regigigas,Normal,False,False
4596,Staraptor,398,Normal,Normal,Normal,120,70,100,85,1.0,257,Blaziken,Fire,True,True
4596,Blaziken,257,Fire,Fire,Normal,120,70,80,80,1.0,398,Staraptor,Normal,False,False
4597,Slaking,289,Normal,Normal,Normal,160,100,100,150,1.0,257,Blaziken,Fire,True,True
4597,Blaziken,257,Fire,Fire,Normal,120,70,80,80,1.0,289,Slaking,Normal,False,False
4598,Blaziken,257,Fire,Fire,Normal,120,70,80,80,1.0,733,Toucannon,Normal,True,True
4598,Toucannon,733,Normal,Normal,Normal,120,75,60,80,1.0,257,Blaziken,Fire,False,False
4599,Blaziken,257,Fire,Fire,Normal,120,70,80,80,1.0,217,Ursaring,Normal,True,True
4599,Ursaring,217,Normal,Normal,Normal,130,75,55,90,1.0,257,Blaziken,Fire,False,False
4600,Unfezant,521,Normal,Normal,Normal,115,80,93,80,1.0,257,Blaziken,Fire,True,True
